Run,ReleaseDate,LoadDate,spots,bases,spots_with_mates,avgLength,size_MB,AssemblyName,download_path,Experiment,LibraryName,LibraryStrategy,LibrarySelection,LibrarySource,LibraryLayout,InsertSize,InsertDev,Platform,Model,SRAStudy,BioProject,Study_Pubmed_id,ProjectID,Sample,BioSample,SampleType,TaxID,ScientificName,SampleName,g1k_pop_code,source,g1k_analysis_group,Subject_ID,Sex,Disease,Tumor,Affection_Status,Analyte_Type,Histological_Type,Body_Site,CenterName,Submission,dbgap_study_accession,Consent,RunHash,ReadHash
ERR3170077,2019-04-01 08:00:34,2019-04-06 06:50:40,16120034,822121734,0,51,475,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3170077/ERR3170077.1,ERX3198023,LIB-LHMT-17,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172766,SAMEA5366160,simple,1263854,anaerobic digester metagenome,SAMEA5366160,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,AF8185477E513DD18D1A9AB75670FABA,F602CED9432403A58FB294752D638DCB
ERR3170078,2019-04-01 08:00:34,2019-04-06 06:51:52,13938824,710880024,0,51,411,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170078/ERR3170078.1,ERX3198024,LIB-LHMT-18,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172767,SAMEA5366161,simple,1263854,anaerobic digester metagenome,SAMEA5366161,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,98A4B12C40C3C6592A1A0962F01E7C1C,E93ED754DE1912438703E4322F298AB2
ERR3170079,2019-04-01 08:00:34,2019-04-04 12:02:25,14576828,743418228,0,51,432,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3170079/ERR3170079.1,ERX3198025,LIB-LHMT-19,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172768,SAMEA5366162,simple,1263854,anaerobic digester metagenome,SAMEA5366162,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,B4C9F50EF204C24FAAABA8FE47C9C135,AF88321A6232895729A97597AF49E213
ERR3170080,2019-04-01 08:00:34,2019-04-04 12:03:07,13364246,681576546,0,51,396,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3170080/ERR3170080.1,ERX3198026,LIB-LHMT-20,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172769,SAMEA5366163,simple,1263854,anaerobic digester metagenome,SAMEA5366163,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,8CD0F1BFCC89E928F0F17A9A9449FF63,614B9636268C4CEF489BFC4FCDF7B0D0
ERR3170081,2019-04-01 08:00:34,2019-04-04 12:03:07,12913291,658577841,0,51,381,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3170081/ERR3170081.1,ERX3198027,LIB-LHMT-21,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172770,SAMEA5366164,simple,1263854,anaerobic digester metagenome,SAMEA5366164,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,951673F1F20A569414B67504333CF1EB,11AD7E11E2926A02B589AB3F4E5DB8E8
ERR3170082,2019-04-01 08:00:34,2019-04-04 12:04:05,13086067,667389417,0,51,386,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3170082/ERR3170082.1,ERX3198028,LIB-LHMT-22,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172771,SAMEA5366165,simple,1263854,anaerobic digester metagenome,SAMEA5366165,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,7909E904F72193C7640EAAF279C9FC56,5030516CE93CE05E48F614AA35A27D80
ERR3170083,2019-04-01 08:00:34,2019-04-04 12:04:12,14003019,714153969,0,51,413,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3170083/ERR3170083.1,ERX3198029,LIB-LHMT-23,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172772,SAMEA5366166,simple,1263854,anaerobic digester metagenome,SAMEA5366166,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,635F69B423DD8246978D0B77492005C8,B165CCC945DF5C8714938CA05EA70E7D
ERR3170084,2019-04-01 08:00:34,2019-04-04 12:04:09,10554069,538257519,0,51,311,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3170084/ERR3170084.1,ERX3198030,LIB-LHMT-24,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172773,SAMEA5366167,simple,1263854,anaerobic digester metagenome,SAMEA5366167,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,21ADDAA2A10A1BA11CB2B5A6F26A3A53,798C61B9462860EE44058D946521FC89
ERR3170085,2019-04-01 08:00:34,2019-04-04 12:05:20,19187050,978539550,0,51,514,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3170085/ERR3170085.1,ERX3198031,LIB-LHMT-25,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172774,SAMEA5366168,simple,1263854,anaerobic digester metagenome,SAMEA5366168,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,54EA5F275CB2FF5F3367684E8C354132,3EAA0ABB83C03A17AA89899950ADBB53
ERR3170086,2019-04-01 08:00:34,2019-04-04 12:05:21,19428394,990848094,0,51,521,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3170086/ERR3170086.1,ERX3198032,LIB-LHMT-26,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172775,SAMEA5366169,simple,1263854,anaerobic digester metagenome,SAMEA5366169,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,CC953A2607A8F802CFE82D4C28F8C18F,5550CEDBB280C71B3CCAABAE3CDFFD8F
ERR3170087,2019-04-01 08:00:34,2019-04-04 12:05:26,19284608,983515008,0,51,516,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170087/ERR3170087.1,ERX3198033,LIB-LHMT-27,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172776,SAMEA5366170,simple,1263854,anaerobic digester metagenome,SAMEA5366170,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,A1A791DBEC5DAC49EA14594385BC76B6,B4C524EEF0E03835F2C602D65DC6DA61
ERR3170088,2019-04-01 08:00:34,2019-04-04 12:06:37,17793343,907460493,0,51,478,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170088/ERR3170088.1,ERX3198034,LIB-LHMT-28,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172777,SAMEA5366171,simple,1263854,anaerobic digester metagenome,SAMEA5366171,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,5364783CC7B872503F5CCA5B5F8AFEA6,F074718916C22EE0768257E635DB121D
ERR3170089,2019-04-01 08:00:34,2019-04-04 12:06:36,19026565,970354815,0,51,511,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170089/ERR3170089.1,ERX3198035,LIB-LHMT-29,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172778,SAMEA5366172,simple,1263854,anaerobic digester metagenome,SAMEA5366172,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,7C2426593778D0392B566D257DBE96CB,0789C836B073761DF76BA8500A61118D
ERR3170090,2019-04-01 08:00:34,2019-04-04 12:06:51,20882091,1064986641,0,51,559,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170090/ERR3170090.1,ERX3198036,LIB-LHMT-30,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172779,SAMEA5366173,simple,1263854,anaerobic digester metagenome,SAMEA5366173,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,BC4FE6A31316480EF15DF8BC299A9F01,84BC3741A49BD1F02F1D44DA45AD4A83
ERR3170091,2019-04-01 08:00:34,2019-04-04 12:07:38,19814190,1010523690,0,51,531,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3170091/ERR3170091.1,ERX3198037,LIB-LHMT-31,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172780,SAMEA5366174,simple,1263854,anaerobic digester metagenome,SAMEA5366174,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,61BF6870A6A27BB565ADF20642E9ACBA,3581EF393173BF077DB1DDF279118E92
ERR3170092,2019-04-01 08:00:34,2019-04-04 12:08:41,18449464,940922664,0,51,495,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3170092/ERR3170092.1,ERX3198038,LIB-LHMT-32,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172781,SAMEA5366175,simple,1263854,anaerobic digester metagenome,SAMEA5366175,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,9F0E8F034482F064223DDFA9A0BEA206,1727C36C22758F5D4CA8ADC259B7D028
ERR3170093,2019-04-01 08:00:34,2019-04-04 12:08:42,18540383,945559533,0,51,497,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3170093/ERR3170093.1,ERX3198039,LIB-LHMT-33,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172782,SAMEA5366176,simple,1263854,anaerobic digester metagenome,SAMEA5366176,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,64344897AB73717435B7C1B05ACEE43C,25E6D8913AF3005A10502799B0065534
ERR3170094,2019-04-01 08:00:34,2019-04-04 12:08:51,20907189,1066266639,0,51,566,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3170094/ERR3170094.1,ERX3198040,LIB-LHMT-34,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172783,SAMEA5366177,simple,1263854,anaerobic digester metagenome,SAMEA5366177,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,C50621B914AA234BC9F308DC58FA360A,E18AF9355F3CB582B74339A01043F2D2
ERR3170095,2019-04-01 08:00:34,2019-04-04 12:10:09,19316517,985142367,0,51,521,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos1/sra-pub-run-2/ERR3170095/ERR3170095.1,ERX3198041,LIB-LHMT-35,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172784,SAMEA5366178,simple,1263854,anaerobic digester metagenome,SAMEA5366178,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,5EED070800B70D7F4C689FD0BAAB2A34,47E80EB999B27FBFF6B01DC17BBCF26B
ERR3170096,2019-04-01 08:00:34,2019-04-04 12:10:12,19615860,1000408860,0,51,526,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3170096/ERR3170096.1,ERX3198042,LIB-LHMT-36,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172785,SAMEA5366179,simple,1263854,anaerobic digester metagenome,SAMEA5366179,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,89D3B9720E925E227A49DA0044FE2B6F,A9EB7397823C7CABFD83E65957E8B56F
ERR3170097,2019-04-01 08:00:34,2019-04-04 12:10:24,18843990,961043490,0,51,505,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-20/ERR3170097/ERR3170097.1,ERX3198043,LIB-LHMT-37,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172786,SAMEA5366180,simple,1263854,anaerobic digester metagenome,SAMEA5366180,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,0F28E9D3AAEC8AADCE714E481C482934,BA93A15790CAFEDB59CFAA3801C411B3
ERR3170098,2019-04-01 08:00:34,2019-04-04 12:11:23,16967984,865367184,0,51,457,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3170098/ERR3170098.1,ERX3198044,LIB-LHMT-38,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172787,SAMEA5366181,simple,1263854,anaerobic digester metagenome,SAMEA5366181,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,8253E56022F3C13C55CB1EFC6A6B7AC9,45A63294000143C69C5E6A4302D2D981
ERR3170099,2019-04-01 08:00:34,2019-04-04 12:11:39,20332162,1036940262,0,51,545,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3170099/ERR3170099.1,ERX3198045,LIB-LHMT-39,RNA-Seq,DNase,TRANSCRIPTOMIC,SINGLE,0,0,ILLUMINA,Illumina HiSeq 2500,ERP113854,PRJEB31310,,530491,ERS3172788,SAMEA5366182,simple,1263854,anaerobic digester metagenome,SAMEA5366182,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745294,,public,EB47D6E9B4C5C38126248ECCB8794EC8,5124526FCCCC950669881FAB8A79A417
ERR3173278,2019-04-01 08:05:59,2019-04-04 12:12:14,2253,1356306,2253,602,0,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173278,ERX3201212,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173075,SAMEA5366469,simple,1263854,anaerobic digester metagenome,SAMEA5366469,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,B3C3B3BB7F59F1E5E6AE4EB0705F0389,9E27CF197B6279063907B2BA64F779E3
ERR3173279,2019-04-01 08:05:59,2019-04-04 12:12:31,2245,1351490,2245,602,0,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173279,ERX3201213,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173076,SAMEA5366470,simple,1263854,anaerobic digester metagenome,SAMEA5366470,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,B6D8D6FAFFEA0616A11510C881EF8BD3,DB870C695AC3A5F6ACFBA1E645B981EA
ERR3173280,2019-04-01 08:05:59,2019-04-04 12:12:29,20443,12306686,20443,602,8,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173280,ERX3201214,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173077,SAMEA5366471,simple,1263854,anaerobic digester metagenome,SAMEA5366471,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,FB8F6E64DB847ABCE154C415B8298BFA,5618963D94CF21E1A7853F2517090807
ERR3173281,2019-04-01 08:05:59,2019-04-04 12:12:29,19780,11907560,19780,602,7,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173281,ERX3201215,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173078,SAMEA5366472,simple,1263854,anaerobic digester metagenome,SAMEA5366472,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,02A243091A511209C78DF0188671A78F,F75F135004FB922FDD2DF48D98AAF11A
ERR3173282,2019-04-01 08:05:59,2019-04-04 12:12:41,17137,10316474,17137,602,6,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173282,ERX3201216,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173079,SAMEA5366473,simple,1263854,anaerobic digester metagenome,SAMEA5366473,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,33FD4447E5EB75CC6FA187BFE367E191,FC584837E5E7893344E61A1CF8D1C0BD
ERR3173283,2019-04-01 08:05:59,2019-04-04 12:12:52,27042,16279284,27042,602,10,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-21/ERR3173283/ERR3173283.1,ERX3201217,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173080,SAMEA5366474,simple,1263854,anaerobic digester metagenome,SAMEA5366474,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,37BE37433602BB849585017E642E03D3,94213A1F67405C6109C9CE18E9397A83
ERR3173284,2019-04-01 08:05:59,2019-04-04 12:13:05,34677,20875554,34677,602,13,,https://sra-downloadb.be-md.ncbi.nlm.nih.gov/sos3/sra-pub-run-19/ERR3173284/ERR3173284.1,ERX3201218,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173081,SAMEA5366475,simple,1263854,anaerobic digester metagenome,SAMEA5366475,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,0AB49958305C82F702BC3E0D205E2F87,F74F80094BDD6C02D110EF17D0126849
ERR3173285,2019-04-01 08:05:59,2019-04-04 12:13:16,17254,10386908,17254,602,6,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173285,ERX3201219,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173082,SAMEA5366476,simple,1263854,anaerobic digester metagenome,SAMEA5366476,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,C016263F1EB3C095EF299815E5F162CC,1321A2843F7B33621036F2E4B9768A4E
ERR3173286,2019-04-01 08:05:59,2019-04-04 12:13:29,21569,12984538,21569,602,8,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173286,ERX3201220,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173083,SAMEA5366477,simple,1263854,anaerobic digester metagenome,SAMEA5366477,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,F0308239B7132AB900FEED5830ECAB73,A9B25FF4B84F4F49B618C48F3FB11EB2
ERR3173287,2019-04-01 08:05:59,2019-04-04 12:13:35,18123,10910046,18123,602,7,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173287,ERX3201221,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173084,SAMEA5366478,simple,1263854,anaerobic digester metagenome,SAMEA5366478,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,34D9CAD6283AEE2295305CFF705CF78E,2ECFDE88F2348D1F9BBF4ADE6BE900EF
ERR3173288,2019-04-01 08:05:59,2019-04-04 12:13:35,14240,8572480,14240,602,5,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173288,ERX3201222,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173085,SAMEA5366479,simple,1263854,anaerobic digester metagenome,SAMEA5366479,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,3E6A3F30332578DE6B4E54474F6CD121,6372633DC46DA211C62DCC34525D0C33
ERR3173289,2019-04-01 08:05:59,2019-04-04 12:13:40,12659,7620718,12659,602,4,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173289,ERX3201223,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173086,SAMEA5366480,simple,1263854,anaerobic digester metagenome,SAMEA5366480,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,12BD14667A0DE75638C69A02C56AAD2D,B17EB4CAF62666F8ACC546211BABB372
ERR3173290,2019-04-01 08:05:59,2019-04-04 12:13:47,13634,8207668,13634,602,5,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173290,ERX3201224,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173087,SAMEA5366481,simple,1263854,anaerobic digester metagenome,SAMEA5366481,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,4BE802B575754067189C48F2D562A7EE,8485FAB1FF98E4C5D771549962AB422D
ERR3173291,2019-04-01 08:05:59,2019-04-04 12:13:48,22407,13489014,22407,602,8,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173291,ERX3201225,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173088,SAMEA5366482,simple,1263854,anaerobic digester metagenome,SAMEA5366482,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,96EBD60D29AFE234D2C90EBE450926D8,50A904FA35C8BB637144EBD6F759349A
ERR3173292,2019-04-01 08:05:59,2019-04-04 12:13:51,13143,7912086,13143,602,5,,https://sra-download.ncbi.nlm.nih.gov/traces/era2/ERR/ERR3173/ERR3173292,ERX3201226,unspecified,AMPLICON,PCR,METAGENOMIC,PAIRED,500,0,ILLUMINA,Illumina MiSeq,ERP113854,PRJEB31310,,530491,ERS3173089,SAMEA5366483,simple,1263854,anaerobic digester metagenome,SAMEA5366483,,,,,,,no,,,,,AALBORG UNIVERSITY,ERA1745988,,public,D50C1AF64D96558CD6870A39A7257D1E,75D1C52290E04617C8D379742AA82BA1

